          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
          20        0.001         0.32       6.5192      43      0.03892   0.00213316    0.0384258      1.01286     0.231693     0.661073 
          20        0.001          0.5      4.47214      44      0.04528   0.00251538    0.0445263      1.01693     0.299644     0.807437 
          20        0.001          0.8      2.23607      45       0.0451   0.00283987    0.0422197      1.06822      1.01425      2.37683 
          25        0.001         0.32      7.28869      46      0.05186    0.0128154     0.038517      1.34642      1.04117      1.07466 
          25        0.001          0.5            5      47      0.04764   0.00268353    0.0448752      1.06161      1.03027      2.81509 
          25        0.001          0.8          2.5      48      0.04499   0.00278502    0.0406756      1.10607      1.54913      3.56888 
          35        0.001          0.5      5.91608      49      0.04718    0.0028087    0.0450182      1.04802     0.769691      1.75073 
          35        0.001          0.8      2.95804      50      0.04344   0.00278897    0.0385164      1.12783       1.7654      3.72671 
          45        0.001          0.8       3.3541      51      0.04048   0.00285463    0.0370414      1.09283      1.20456       2.3102 
         3.5        0.003        0.017      14.2261      52      0.01604   0.00306133    0.0200446     0.800214     -1.30814     -1.44584 
         3.5        0.003        0.027      11.2307      53      0.01785   0.00140517    0.0206827      0.86304     -2.01592     -3.17836 
         3.5        0.003        0.043      8.82583      54      0.01585   0.00113933    0.0193814     0.817793     -3.09958     -4.51052 
         3.5        0.003        0.067      6.98132      55      0.01758    0.0012699    0.0178825     0.983084    -0.238203    -0.355705 
         3.5        0.003         0.11      5.32148      56      0.01841   0.00163487    0.0170909      1.07718      0.80683     0.988945 
         3.5        0.003         0.17      4.13379      57      0.01678    0.0015572     0.017623     0.952167    -0.541333    -0.655019 
         3.5        0.003         0.27      3.07619      58      0.02215    0.0024114    0.0202644      1.09305     0.781972     0.946483 
           5        0.003        0.027      13.4233      59      0.02143   0.00199449    0.0244019     0.878212     -1.49003     -1.98516 
           5        0.003        0.043      10.5489      60      0.02163   0.00166157    0.0237162     0.912035     -1.25555     -1.81175 
           5        0.003        0.067      8.34427      61      0.01994   0.00146053    0.0218592       0.9122     -1.31407     -1.90455 
           5        0.003         0.11      6.36039      62      0.01834   0.00133505    0.0205625     0.891914     -1.66476     -2.39466 
           5        0.003         0.17      4.94083      63      0.02068   0.00149784    0.0207222     0.997963   -0.0281827   -0.0414516 
           5        0.003         0.27      3.67675      64      0.02472   0.00174219    0.0229586      1.07672      1.01104      1.53815 
           5        0.003         0.43      2.57447      65      0.02922   0.00383306    0.0290712      1.00512    0.0388148    0.0455325 
         6.5        0.003        0.043      12.0276      66      0.02452   0.00208406    0.0265478     0.923617    -0.973009     -1.27231 
         6.5        0.003        0.067      9.51393      67       0.0206   0.00163235    0.0247478     0.832396     -2.54102     -3.38369 
         6.5        0.003         0.11      7.25196      68      0.02079   0.00162122    0.0231102     0.899605     -1.43112     -1.93393 
         6.5        0.003         0.17      5.63341      69       0.0188   0.00141363    0.0229106     0.820581     -2.90782     -3.97476 
         6.5        0.003         0.27      4.19214      70      0.02256   0.00166149    0.0249024     0.905937     -1.40981     -2.01696 
         6.5        0.003         0.43      2.93535      71      0.02785   0.00207665     0.030355     0.917476     -1.20629     -1.73361 
         8.5        0.003        0.043      13.7541      72      0.02783   0.00300886    0.0285499     0.974783    -0.239275     -0.28278 
         8.5        0.003        0.067      10.8796      73       0.0246   0.00197092    0.0274817      0.89514     -1.46213     -1.93501 
