          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
          20         0.03        0.043      21.0978     119      0.02917   0.00425242     0.055769      0.52305     -6.25503     -7.07466 
          20         0.03        0.067      16.6885     120      0.02773   0.00405503    0.0494892     0.560325     -5.36597     -6.06895 
          20         0.03         0.11      12.7208     121      0.02288   0.00347535    0.0426514     0.536442     -5.68903     -6.43426 
          25         0.03        0.011      47.4102     122      0.03729     0.010915    0.0733347      0.50849     -3.30231     -3.44926 
          25         0.03        0.017      38.0209     123      0.03875   0.00622405     0.072261     0.536251     -5.38411     -6.07254 
          25         0.03        0.027      30.0154     124      0.03755    0.0055664    0.0664076     0.565448     -5.18424     -5.85626 
          25         0.03        0.043       23.588     125      0.02978   0.00430895    0.0593352     0.501894     -6.85903     -7.58393 
          25         0.03        0.067      18.6584     126      0.02655   0.00418405    0.0524523     0.506174     -6.19073     -7.09235 
          25         0.03         0.11      14.2223     127      0.02491    0.0037591     0.044985      0.55374     -5.34037     -6.16431 
          25         0.03         0.17       11.048     128      0.02562     0.003895    0.0388052     0.660221     -3.38516     -3.89592 
          35         0.03        0.017      44.9869     129      0.05337    0.0108338    0.0760614      0.70167     -2.09449     -2.24222 
          35         0.03        0.027      35.5147     130      0.04213   0.00639252    0.0719713     0.585372     -4.66815     -5.14882 
          35         0.03        0.043      27.9097     131      0.04063   0.00618738    0.0645077     0.629848      -3.8591     -4.20409 
          35         0.03        0.067      22.0769     132      0.03063   0.00470467    0.0568022      0.53924     -5.56301     -6.29763 
          35         0.03         0.11       16.828     133      0.02992   0.00459825    0.0483898     0.618313      -4.0167     -4.60291 
          35         0.03         0.17      13.0722     134      0.02493   0.00390741    0.0414185     0.601905      -4.2198     -4.78466 
          35         0.03         0.27      9.72778     135       0.0284   0.00442138     0.035111     0.808863     -1.51786     -1.74944 
          45         0.03        0.027      40.2699     136      0.05064   0.00916318    0.0750883     0.674406      -2.6681     -2.84445 
          45         0.03        0.043      31.6467     137      0.04048   0.00628966    0.0680459     0.594893     -4.38273     -4.74216 
          45         0.03        0.067      25.0328     138      0.03804   0.00646311    0.0598894     0.635171     -3.38064      -3.7385 
          45         0.03         0.11      19.0812     139      0.02427    0.0039952    0.0508053     0.477706      -6.6418     -7.51866 
          45         0.03         0.17      14.8225     140      0.02521   0.00413698    0.0432423     0.582994     -4.35881     -5.02265 
          45         0.03         0.27      11.0303     141      0.02092   0.00342916    0.0363098     0.576153     -4.48793     -5.07889 
          60         0.03        0.043      36.5424     142        0.039   0.00742097    0.0714345     0.545954     -4.37066     -4.69982 
          60         0.03        0.067      28.9054     143      0.03913   0.00632334    0.0631618      0.61952     -3.80049     -4.15652 
          60         0.03         0.11       22.033     144      0.02613   0.00422006    0.0534129     0.489208     -6.46506     -7.13447 
          60         0.03         0.17      17.1155     145      0.02548    0.0043259    0.0451924     0.563812     -4.55682     -5.39479 
          60         0.03         0.27      12.7366     146      0.02165   0.00443614    0.0375524     0.576528     -3.58474     -4.02849 
          60         0.03         0.43      8.91823     147      0.02698   0.00474403    0.0312366      0.86373    -0.897253     -1.07009 
          90         0.03        0.067      35.4017     148      0.03286    0.0130657    0.0669379     0.490903      -2.6082     -2.66239 
          90         0.03         0.11      26.9848     149      0.03379   0.00657396    0.0567261      0.59567     -3.48893     -3.67087 
          90         0.03         0.17      20.9622     150      0.03622   0.00621656    0.0476805      0.75964     -1.84354     -2.03188 
          90         0.03         0.27      15.5991     151      0.02668    0.0044977    0.0390867     0.682585     -2.75845     -3.01351 
          90         0.03         0.43      10.9226     152      0.03214    0.0056432    0.0316788      1.01456    0.0817301    0.0888876 
          90         0.03         0.67      6.65795     153      0.02818   0.00735714      0.02234      1.26141     0.793781     0.844266 
         200         0.03         0.11      40.2266     154       0.0361   0.00587732    0.0607445     0.594292     -4.19315     -5.47102 
         200         0.03         0.17      31.2485     155       0.0331   0.00525217     0.051455     0.643281     -3.49474     -4.58541 
         200         0.03         0.27      23.2538     156       0.0283   0.00434421    0.0414151     0.683325     -3.01899     -3.76762 
         200         0.03         0.43      16.2824     157       0.0309   0.00474765    0.0321395     0.961435     -0.26107    -0.323802 
         200         0.03         0.67      9.92509     158       0.0297   0.00505179    0.0209121      1.42023      1.73956      2.23639 
         400         0.03         0.27      32.8859     159       0.0322   0.00552584    0.0425619     0.756546     -1.87516      -2.3921 
         400         0.03         0.43      23.0268     160       0.0293   0.00466459    0.0322181     0.909427    -0.625585    -0.762014 
         400         0.03         0.67      14.0362     161       0.0289   0.00502204    0.0197796       1.4611      1.81607      2.30648 
         800         0.03         0.43      32.5648     162       0.0391   0.00797918    0.0320069      1.22161     0.888948      1.05652 
         800         0.03         0.67      19.8502     163       0.0228   0.00502273    0.0187998      1.21278     0.796411     0.956607 
        1600         0.03         0.67      28.0724     164       0.0214   0.00702497    0.0180591        1.185     0.475574      0.51992 
